emp_no,birth_date,first_name,last_name,gender,hire_date,emp_no,dept_no,from_date,to_date,emp_no,salary,from_date,to_date,dept_no,dept_name
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,89721,1999-01-21,2000-01-21,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,91201,2000-01-21,2001-01-20,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,91199,2001-01-20,2002-01-20,d002,Finance
11796,1963-05-24,Sachem,Egerstedt,M,1989-01-23,11796,d002,1989-01-23,9999-01-01,11796,93459,2002-01-20,9999-01-01,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,81093,1987-12-10,1988-12-09,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,84029,1988-12-09,1989-12-09,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,87977,1989-12-09,1990-12-09,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,91944,1990-12-09,1991-12-09,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,92174,1991-12-09,1992-12-08,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,93578,1992-12-08,1993-12-08,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,96528,1993-12-08,1994-12-08,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,99907,1994-12-08,1995-12-08,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,103052,1995-12-08,1996-12-07,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,103818,1996-12-07,1997-12-07,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,107276,1997-12-07,1998-12-07,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,109793,1998-12-07,1999-12-07,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,110820,1999-12-07,2000-12-06,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,113274,2000-12-06,2001-12-06,d002,Finance
11798,1964-08-14,Kwan,Quaggetto,M,1987-12-10,11798,d002,1987-12-10,9999-01-01,11798,117202,2001-12-06,9999-01-01,d002,Finance
11812,1956-10-13,Taizo,Merey,M,1987-09-30,11812,d002,1987-09-30,9999-01-01,11812,61905,1997-09-27,1998-09-27,d002,Finance
11812,1956-10-13,Taizo,Merey,M,1987-09-30,11812,d002,1987-09-30,9999-01-01,11812,65670,1998-09-27,1999-09-27,d002,Finance
11812,1956-10-13,Taizo,Merey,M,1987-09-30,11812,d002,1987-09-30,9999-01-01,11812,69398,1999-09-27,2000-09-26,d002,Finance
11812,1956-10-13,Taizo,Merey,M,1987-09-30,11812,d002,1987-09-30,9999-01-01,11812,69958,2000-09-26,2001-09-26,d002,Finance
11812,1956-10-13,Taizo,Merey,M,1987-09-30,11812,d002,1987-09-30,9999-01-01,11812,73437,2001-09-26,9999-01-01,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,61648,1994-08-04,1995-08-04,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,61421,1995-08-04,1996-08-03,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,63874,1996-08-03,1997-08-03,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,65904,1997-08-03,1998-08-03,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,66348,1998-08-03,1999-08-03,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,69684,1999-08-03,2000-08-02,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,72275,2000-08-02,2001-08-02,d002,Finance
11816,1964-04-26,Masako,Besselaar,M,1991-08-05,11816,d002,1991-08-05,9999-01-01,11816,74633,2001-08-02,9999-01-01,d002,Finance
11916,1956-03-15,Fatemeh,Redmiles,M,1988-07-22,11916,d002,1988-07-22,1989-09-13,11916,66691,1988-07-22,1989-07-22,d002,Finance
11916,1956-03-15,Fatemeh,Redmiles,M,1988-07-22,11916,d002,1988-07-22,1989-09-13,11916,67091,1989-07-22,1989-09-13,d002,Finance
11937,1961-12-30,Zissis,Baba,M,1996-04-19,11937,d002,1996-04-19,9999-01-01,11937,75590,1996-04-19,1997-04-19,d002,Finance
11937,1961-12-30,Zissis,Baba,M,1996-04-19,11937,d002,1996-04-19,9999-01-01,11937,77512,1997-04-19,1998-04-19,d002,Finance
11937,1961-12-30,Zissis,Baba,M,1996-04-19,11937,d002,1996-04-19,9999-01-01,11937,78637,1998-04-19,1999-04-19,d002,Finance
11937,1961-12-30,Zissis,Baba,M,1996-04-19,11937,d002,1996-04-19,9999-01-01,11937,78538,1999-04-19,2000-04-18,d002,Finance
11937,1961-12-30,Zissis,Baba,M,1996-04-19,11937,d002,1996-04-19,9999-01-01,11937,79980,2000-04-18,2001-04-18,d002,Finance
11937,1961-12-30,Zissis,Baba,M,1996-04-19,11937,d002,1996-04-19,9999-01-01,11937,79766,2001-04-18,2002-04-18,d002,Finance
11937,1961-12-30,Zissis,Baba,M,1996-04-19,11937,d002,1996-04-19,9999-01-01,11937,83150,2002-04-18,9999-01-01,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,68564,1991-08-15,1992-08-14,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,72520,1992-08-14,1993-08-14,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,75898,1993-08-14,1994-08-14,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,76269,1994-08-14,1995-08-14,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,79499,1995-08-14,1996-08-13,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,79798,1996-08-13,1997-08-13,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,83980,1997-08-13,1998-08-13,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,85925,1998-08-13,1999-08-13,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,88893,1999-08-13,2000-08-12,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,89302,2000-08-12,2001-08-12,d002,Finance
11956,1958-03-31,Mokhtar,Maccarone,M,1991-08-15,11956,d002,1991-08-15,9999-01-01,11956,89165,2001-08-12,9999-01-01,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,60600,1992-10-12,1993-10-12,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,60406,1993-10-12,1994-10-12,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,64015,1994-10-12,1995-10-12,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,67164,1995-10-12,1996-10-11,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,69763,1996-10-11,1997-10-11,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,72660,1997-10-11,1998-10-11,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,75685,1998-10-11,1999-10-11,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,76800,1999-10-11,2000-10-10,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,78705,2000-10-10,2001-10-10,d002,Finance
11958,1960-09-10,KayLiang,Leivant,F,1987-12-03,11958,d002,1991-10-13,9999-01-01,11958,81303,2001-10-10,9999-01-01,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,61173,1989-07-23,1990-07-23,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,61927,1990-07-23,1991-07-23,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,61462,1991-07-23,1992-07-22,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,63527,1992-07-22,1993-07-22,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,67674,1993-07-22,1994-07-22,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,71523,1994-07-22,1995-07-22,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,73030,1995-07-22,1996-07-21,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,76167,1996-07-21,1997-07-21,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,77211,1997-07-21,1998-07-21,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,77407,1998-07-21,1999-07-21,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,76973,1999-07-21,2000-07-20,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,80697,2000-07-20,2001-07-20,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,81850,2001-07-20,2002-07-20,d002,Finance
11974,1963-10-13,Vojin,Sabnani,M,1989-07-23,11974,d002,1989-07-23,9999-01-01,11974,81455,2002-07-20,9999-01-01,d002,Finance
11995,1962-01-30,Lenore,Comyn,M,1986-07-26,11995,d002,1998-01-19,2002-06-19,11995,60821,2001-01-18,2002-01-18,d002,Finance
11995,1962-01-30,Lenore,Comyn,M,1986-07-26,11995,d002,1998-01-19,2002-06-19,11995,63812,2002-01-18,2002-06-19,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,71467,1993-06-28,1994-06-28,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,71390,1994-06-28,1995-06-28,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,74843,1995-06-28,1996-06-27,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,76694,1996-06-27,1997-06-27,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,76340,1997-06-27,1998-06-27,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,79778,1998-06-27,1999-06-27,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,83843,1999-06-27,2000-06-26,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,88268,2000-06-26,2001-06-26,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,91099,2001-06-26,2002-06-26,d002,Finance
12001,1960-11-06,Ulf,Hofstetter,F,1989-03-10,12001,d002,1993-06-28,9999-01-01,12001,93524,2002-06-26,9999-01-01,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,73508,1988-08-09,1989-08-09,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,77470,1989-08-09,1990-08-09,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,77028,1990-08-09,1991-08-09,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,79211,1991-08-09,1992-08-08,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,80184,1992-08-08,1993-08-08,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,81383,1993-08-08,1994-08-08,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,85706,1994-08-08,1995-08-08,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,89061,1995-08-08,1996-08-07,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,88840,1996-08-07,1997-08-07,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,92125,1997-08-07,1998-08-07,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,94144,1998-08-07,1999-08-07,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,95040,1999-08-07,2000-08-06,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,94924,2000-08-06,2001-08-06,d002,Finance
12020,1956-06-05,Hitomi,Uludag,M,1988-08-09,12020,d002,1988-08-09,9999-01-01,12020,99393,2001-08-06,9999-01-01,d002,Finance
12055,1952-03-16,Rutger,Kilgore,F,1990-06-22,12055,d002,1990-06-22,1995-06-16,12055,60201,1990-06-22,1991-06-22,d002,Finance
12055,1952-03-16,Rutger,Kilgore,F,1990-06-22,12055,d002,1990-06-22,1995-06-16,12055,60975,1992-06-21,1993-06-21,d002,Finance
12055,1952-03-16,Rutger,Kilgore,F,1990-06-22,12055,d002,1990-06-22,1995-06-16,12055,65381,1993-06-21,1994-06-21,d002,Finance
12055,1952-03-16,Rutger,Kilgore,F,1990-06-22,12055,d002,1990-06-22,1995-06-16,12055,66715,1994-06-21,1995-06-16,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,69228,1985-09-20,1986-09-20,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,72215,1986-09-20,1987-09-20,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,73725,1987-09-20,1988-09-19,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,75260,1988-09-19,1989-09-19,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,76774,1989-09-19,1990-09-19,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,76697,1990-09-19,1991-09-19,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,79419,1991-09-19,1992-09-18,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,80907,1992-09-18,1993-09-18,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,83544,1993-09-18,1994-09-18,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,84484,1994-09-18,1995-09-18,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,88521,1995-09-18,1996-09-17,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,88529,1996-09-17,1997-09-17,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,90260,1997-09-17,1998-09-17,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,94097,1998-09-17,1999-09-17,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,98443,1999-09-17,2000-09-16,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,101386,2000-09-16,2001-09-16,d002,Finance
12066,1963-06-01,Junichi,Deville,F,1985-09-20,12066,d002,1985-09-20,9999-01-01,12066,104700,2001-09-16,9999-01-01,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,61235,1992-10-15,1993-10-15,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,64974,1993-10-15,1994-10-15,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,65866,1994-10-15,1995-10-15,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,66938,1995-10-15,1996-10-14,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,70154,1996-10-14,1997-10-14,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,74263,1997-10-14,1998-10-14,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,76336,1998-10-14,1999-10-14,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,78476,1999-10-14,2000-10-13,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,79744,2000-10-13,2001-10-13,d002,Finance
12083,1960-08-17,Irena,Quadeer,M,1989-10-29,12083,d002,1990-10-16,9999-01-01,12083,83035,2001-10-13,9999-01-01,d002,Finance
12088,1960-09-05,Gro,Liesche,F,1989-12-05,12088,d002,1990-10-20,1995-05-08,12088,69081,1990-10-20,1991-10-20,d002,Finance
12088,1960-09-05,Gro,Liesche,F,1989-12-05,12088,d002,1990-10-20,1995-05-08,12088,68963,1991-10-20,1992-10-19,d002,Finance
12088,1960-09-05,Gro,Liesche,F,1989-12-05,12088,d002,1990-10-20,1995-05-08,12088,71905,1992-10-19,1993-10-19,d002,Finance
12088,1960-09-05,Gro,Liesche,F,1989-12-05,12088,d002,1990-10-20,1995-05-08,12088,74227,1993-10-19,1994-10-19,d002,Finance
12088,1960-09-05,Gro,Liesche,F,1989-12-05,12088,d002,1990-10-20,1995-05-08,12088,74381,1994-10-19,1995-10-19,d002,Finance
12088,1960-09-05,Gro,Liesche,F,1989-12-05,12088,d002,1990-10-20,1995-05-08,12088,74131,1995-10-19,1996-06-14,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,63911,1994-08-17,1995-08-17,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,65102,1995-08-17,1996-08-16,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,65134,1996-08-16,1997-08-16,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,65840,1997-08-16,1998-08-16,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,69029,1998-08-16,1999-08-16,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,69102,1999-08-16,2000-08-15,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,69352,2000-08-15,2001-08-15,d002,Finance
12096,1964-04-12,Weiwu,Schlenzig,M,1994-08-17,12096,d002,1994-08-17,9999-01-01,12096,73400,2001-08-15,9999-01-01,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,76538,1989-09-26,1990-09-26,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,76325,1990-09-26,1991-09-26,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,78338,1991-09-26,1992-09-25,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,80665,1992-09-25,1993-09-25,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,80798,1993-09-25,1994-09-25,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,81901,1994-09-25,1995-09-25,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,85896,1995-09-25,1996-09-24,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,85888,1996-09-24,1997-09-24,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,88049,1997-09-24,1998-09-24,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,91302,1998-09-24,1999-09-24,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,93264,1999-09-24,2000-09-23,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,95522,2000-09-23,2001-09-23,d002,Finance
12112,1953-07-01,Satyanarayana,Avouris,M,1986-05-24,12112,d002,1989-09-26,9999-01-01,12112,95117,2001-09-23,9999-01-01,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,71783,1986-06-20,1987-06-20,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,75045,1987-06-20,1988-06-19,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,74686,1988-06-19,1989-06-19,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,77706,1989-06-19,1990-06-19,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,78044,1990-06-19,1991-06-19,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,81913,1991-06-19,1992-06-18,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,83060,1992-06-18,1993-06-18,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,83271,1993-06-18,1994-06-18,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,85207,1994-06-18,1995-06-18,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,85383,1995-06-18,1996-06-17,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,85685,1996-06-17,1997-06-17,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,89731,1997-06-17,1998-06-17,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,92613,1998-06-17,1999-06-17,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,94432,1999-06-17,2000-06-16,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,93964,2000-06-16,2001-06-16,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,96946,2001-06-16,2002-06-16,d002,Finance
12120,1956-04-24,Eckart,Schrift,M,1986-06-20,12120,d002,1986-06-20,9999-01-01,12120,99814,2002-06-16,9999-01-01,d002,Finance
12141,1956-02-11,Shmuel,Gente,F,1992-01-15,12141,d002,1992-04-19,1999-10-29,12141,62740,1998-04-18,1999-04-18,d002,Finance
12141,1956-02-11,Shmuel,Gente,F,1992-01-15,12141,d002,1992-04-19,1999-10-29,12141,62633,1999-04-18,1999-10-29,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,81444,1993-10-27,1994-10-27,d002,Finance
12182,1962-08-10,Kwangho,Beausoleil,F,1993-10-27,12182,d002,1993-10-27,9999-01-01,12182,81377,1994-10-27,1995-10-27,d002,Finance
